doc_id,doc_date,vendor,city,payment_terms_days,item,category,qty,unit_price,subtotal,gst_rate,gst_amount,total
DOC-00256,2025-11-09,Alpha Supplies,Islamabad,45,HDP5000e Ribbon,Ribbon,2,24716.79,49433.58,0.18,8898.04,58331.62
DOC-00256,2025-11-09,Alpha Supplies,Islamabad,45,ID Card PVC Pack,Accessories,50,5085.68,254283.81,0.18,45771.08,300054.89
DOC-00256,2025-11-09,Alpha Supplies,Islamabad,45,PolyGuard Lamination,Accessories,10,12294.96,122949.64,0.18,22130.93,145080.57
DOC-00257,2025-03-19,MF TRADER,Karachi,30,UHF Long Range Tag,Accessories,50,194.67,9733.44,0.18,1752.02,11485.46
DOC-00257,2025-03-19,MF TRADER,Karachi,30,PolyGuard Lamination,Accessories,1,11585.07,11585.07,0.18,2085.31,13670.38
DOC-00257,2025-03-19,MF TRADER,Karachi,30,HDP5000e Ribbon,Ribbon,5,22861.28,114306.41,0.18,20575.15,134881.56
DOC-00258,2025-09-07,PakTech,Islamabad,0,HDP5000e Ribbon,Ribbon,10,23746.15,237461.55,0,0,237461.55
DOC-00258,2025-09-07,PakTech,Islamabad,0,Printer Cleaning Kit,Accessories,1,3529,3529,0,0,3529
DOC-00259,2025-03-24,Alpha Supplies,Karachi,15,UHF Long Range Tag,Accessories,3,200.1,600.29,0.18,108.05,708.34
DOC-00259,2025-03-24,Alpha Supplies,Karachi,15,ID Card PVC Pack,Accessories,2,5049.16,10098.32,0.18,1817.7,11916.02
DOC-00259,2025-03-24,Alpha Supplies,Karachi,15,PolyGuard Lamination,Accessories,20,12013.13,240262.66,0.18,43247.28,283509.94
DOC-00260,2025-08-14,Vision Systems,Lahore,30,HDP5000e Ribbon,Ribbon,1,24767.44,24767.44,0.18,4458.14,29225.58
DOC-00260,2025-08-14,Vision Systems,Lahore,30,PolyGuard Lamination,Accessories,2,12681.73,25363.45,0.18,4565.42,29928.87
DOC-00260,2025-08-14,Vision Systems,Lahore,30,ID Card PVC Pack,Accessories,3,5434.83,16304.48,0.18,2934.81,19239.28
DOC-00261,2025-07-05,Prime Traders,Karachi,0,PolyGuard Lamination,Accessories,3,12047.64,36142.93,0,0,36142.93
DOC-00261,2025-07-05,Prime Traders,Karachi,0,Printer Service Visit,Service,3,7660.78,22982.34,0.18,4136.82,27119.16
DOC-00261,2025-07-05,Prime Traders,Karachi,0,Printer Cleaning Kit,Accessories,5,3417.44,17087.19,0.18,3075.69,20162.88
DOC-00262,2025-04-29,Alpha Supplies,Lahore,30,HDP5000e Ribbon,Ribbon,2,24726.24,49452.48,0,0,49452.48
DOC-00262,2025-04-29,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,20,3596.54,71930.79,0.18,12947.54,84878.33
DOC-00262,2025-04-29,Alpha Supplies,Lahore,30,Printer Service Visit,Service,2,8217.26,16434.52,0.18,2958.21,19392.74
DOC-00262,2025-04-29,Alpha Supplies,Lahore,30,Printer Service Visit,Service,5,8409.62,42048.12,0.18,7568.66,49616.78
DOC-00263,2025-01-16,MF TRADER,Islamabad,15,Printer Service Visit,Service,5,7602.5,38012.52,0.18,6842.25,44854.77
DOC-00264,2025-05-16,PakTech,Karachi,30,UHF Long Range Tag,Accessories,20,204.68,4093.57,0.18,736.84,4830.42
DOC-00264,2025-05-16,PakTech,Karachi,30,PolyGuard Lamination,Accessories,3,12613.03,37839.09,0,0,37839.09
DOC-00265,2025-01-29,Vision Systems,Lahore,45,Printer Cleaning Kit,Accessories,2,3837.8,7675.6,0.18,1381.61,9057.21
DOC-00265,2025-01-29,Vision Systems,Lahore,45,PolyGuard Lamination,Accessories,20,12775.53,255510.57,0.18,45991.9,301502.47
DOC-00266,2025-11-12,MF TRADER,Islamabad,15,PolyGuard Lamination,Accessories,5,11610.14,58050.69,0.18,10449.12,68499.82
DOC-00266,2025-11-12,MF TRADER,Islamabad,15,HDP5000e Ribbon,Ribbon,5,23078.89,115394.45,0.18,7164.02,122558.47
DOC-00266,2025-11-12,MF TRADER,Islamabad,15,PolyGuard Lamination,Accessories,5,11384.42,56922.1,0,0,56922.1
DOC-00267,2025-06-16,MF TRADER,Karachi,15,UHF Long Range Tag,Accessories,2,192.85,385.7,0.18,69.43,455.12
DOC-00267,2025-06-16,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,50,3281.75,164087.28,0.18,29535.71,193622.99
DOC-00267,2025-06-16,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,20,3287.09,65741.8,0.18,11833.52,77575.32
DOC-00268,2025-04-20,MF TRADER,Lahore,45,UHF Long Range Tag,Accessories,50,405.38,20269,0.18,3648.42,23917.42
DOC-00268,2025-04-20,MF TRADER,Lahore,45,PolyGuard Lamination,Accessories,3,11787.68,35363.04,0.18,6365.35,41728.39
DOC-00268,2025-04-20,MF TRADER,Lahore,45,Printer Cleaning Kit,Accessories,2,3368.84,6737.68,0.18,1212.78,7950.47
DOC-00269,2025-06-04,MF TRADER,Karachi,30,PolyGuard Lamination,Accessories,1,11903.91,11903.91,0.18,2142.7,14046.61
DOC-00270,2025-07-18,Vision Systems,Islamabad,30,ID Card PVC Pack,Accessories,2,5501.34,11002.68,0.18,1980.48,12983.17
DOC-00271,2025-06-19,Alpha Supplies,Karachi,30,UHF Long Range Tag,Accessories,20,202.04,4040.78,0.18,727.34,4768.12
DOC-00271,2025-06-19,Alpha Supplies,Karachi,30,Printer Cleaning Kit,Accessories,3,3508.69,10526.06,0.18,1894.69,12420.75
DOC-00271,2025-06-19,Alpha Supplies,Karachi,30,PolyGuard Lamination,Accessories,20,12224.71,244494.13,0.18,44008.94,288503.07
DOC-00272,2025-01-25,Prime Traders,Karachi,15,UHF Long Range Tag,Accessories,3,191.16,573.49,0.18,103.23,676.72
DOC-00273,2025-09-29,Alpha Supplies,Lahore,15,Printer Service Visit,Service,1,7869.49,7869.49,0.18,1416.51,9286
DOC-00273,2025-09-29,Alpha Supplies,Lahore,15,UHF Long Range Tag,Accessories,3,201.23,603.68,0,0,603.68
DOC-00273,2025-09-29,Alpha Supplies,Lahore,15,Printer Cleaning Kit,Accessories,5,6127.91,30639.55,0.18,5515.12,36154.67
DOC-00274,2025-08-10,MF TRADER,Islamabad,30,ID Card PVC Pack,Accessories,3,4664.08,13992.23,0.18,2518.6,16510.83
DOC-00274,2025-08-10,MF TRADER,Islamabad,30,Printer Service Visit,Service,5,7445.19,37225.96,0.18,6700.67,43926.64
DOC-00275,2025-06-22,MF TRADER,Lahore,45,UHF Long Range Tag,Accessories,20,186.1,3721.96,0.18,669.95,4391.91
DOC-00275,2025-06-22,MF TRADER,Lahore,45,Printer Service Visit,Service,20,7648.21,152964.26,0.18,27533.57,180497.82
DOC-00275,2025-06-22,MF TRADER,Lahore,45,Printer Service Visit,Service,2,7908.5,15817,0,0,15817
DOC-00275,2025-06-22,MF TRADER,Lahore,45,UHF Long Range Tag,Accessories,10,189.76,1897.58,0.18,341.56,2239.15
DOC-00276,2025-03-02,Prime Traders,Lahore,15,PolyGuard Lamination,Accessories,2,12185.98,24371.96,0,0,24371.96
DOC-00277,2025-12-27,Prime Traders,Lahore,45,PolyGuard Lamination,Accessories,10,11967.67,119676.72,0.18,21541.81,141218.53
DOC-00277,2025-12-27,Prime Traders,Lahore,45,UHF Long Range Tag,Accessories,20,190.37,3807.48,0.18,685.35,4492.82
DOC-00277,2025-12-27,Prime Traders,Lahore,45,Printer Service Visit,Service,50,8225.81,411290.56,0,0,411290.56
DOC-00277,2025-12-27,Prime Traders,Lahore,45,Printer Service Visit,Service,10,8402.76,84027.58,0,0,84027.58
DOC-00278,2025-04-20,Alpha Supplies,Islamabad,0,PolyGuard Lamination,Accessories,50,11992.55,599627.29,0.18,107932.91,707560.2
DOC-00279,2025-03-24,PakTech,Karachi,15,Printer Service Visit,Service,5,8351.19,41755.97,0.18,7516.07,49272.05
DOC-00279,2025-03-24,PakTech,Karachi,15,UHF Long Range Tag,Accessories,3,203.85,611.56,0.18,110.08,721.64
DOC-00279,2025-03-24,PakTech,Karachi,15,PolyGuard Lamination,Accessories,20,12404.05,248081,0.18,44654.58,292735.57
DOC-00280,2025-07-08,Prime Traders,Islamabad,0,Printer Cleaning Kit,Accessories,2,3577.76,7155.52,0.18,1287.99,8443.52
DOC-00280,2025-07-08,Prime Traders,Islamabad,0,Printer Service Visit,Service,10,7783.64,77836.42,0.18,14010.56,91846.98
DOC-00280,2025-07-08,Prime Traders,Islamabad,0,ID Card PVC Pack,Accessories,2,4974.77,9949.55,0,0,9949.55
DOC-00281,2025-09-15,Alpha Supplies,Islamabad,30,Printer Cleaning Kit,Accessories,20,3604.54,72090.83,0.18,12976.35,85067.18
DOC-00282,2025-03-06,Alpha Supplies,Islamabad,0,ID Card PVC Pack,Accessories,50,5193.03,259651.32,0.18,46737.24,306388.55
DOC-00282,2025-03-06,Alpha Supplies,Islamabad,0,HDP5000e Ribbon,Ribbon,5,23256.94,116284.68,0.18,20931.24,137215.93
DOC-00282,2025-03-06,Alpha Supplies,Islamabad,0,PolyGuard Lamination,Accessories,3,25498.06,76494.18,0.18,13768.95,90263.13
DOC-00282,2025-03-06,Alpha Supplies,Islamabad,0,UHF Long Range Tag,Accessories,5,200.87,1004.37,0.18,180.79,1185.16
DOC-00283,2025-09-04,Vision Systems,Islamabad,30,Printer Service Visit,Service,3,8692.52,26077.56,0.18,4693.96,30771.52
DOC-00284,2025-07-04,PakTech,Karachi,30,PolyGuard Lamination,Accessories,20,12472.08,249441.55,0.18,44899.48,294341.03
DOC-00285,2025-12-28,Alpha Supplies,Islamabad,0,Printer Cleaning Kit,Accessories,20,3380.28,67605.57,0.18,12169,79774.57
DOC-00286,2025-07-22,PakTech,Karachi,15,HDP5000e Ribbon,Ribbon,5,23914.6,119572.98,0.18,21523.14,141096.12
DOC-00286,2025-07-22,PakTech,Karachi,15,HDP5000e Ribbon,Ribbon,2,23433.61,46867.22,0.18,8436.1,55303.32
DOC-00286,2025-07-22,PakTech,Karachi,15,ID Card PVC Pack,Accessories,2,5092.73,10185.45,0.18,1833.38,12018.83
DOC-00287,2025-09-08,PakTech,Lahore,30,UHF Long Range Tag,Accessories,1,198.77,198.77,0.18,35.78,234.55
DOC-00287,2025-09-08,PakTech,Lahore,30,UHF Long Range Tag,Accessories,20,203.14,4062.85,0.18,731.31,4794.17
DOC-00287,2025-09-08,PakTech,Lahore,30,PolyGuard Lamination,Accessories,3,12009.81,36029.42,0.18,6485.3,42514.72
DOC-00287,2025-09-08,PakTech,Lahore,30,ID Card PVC Pack,Accessories,50,5365.07,268253.5,0,0,268253.5
DOC-00288,2025-06-14,PakTech,Lahore,0,Printer Cleaning Kit,Accessories,10,3730.46,37304.64,0,0,37304.64
DOC-00288,2025-06-14,PakTech,Lahore,0,Printer Cleaning Kit,Accessories,50,3586.96,179348.16,0.18,32282.67,211630.83
DOC-00289,2025-03-02,Alpha Supplies,Islamabad,15,ID Card PVC Pack,Accessories,1,4757.14,4757.14,0.18,856.29,5613.42
DOC-00290,2025-10-07,PakTech,Karachi,15,PolyGuard Lamination,Accessories,20,12638.15,252763.1,0,0,252763.1
DOC-00291,2025-04-16,Prime Traders,Islamabad,45,PolyGuard Lamination,Accessories,20,12073.68,241473.68,0,0,241473.68
DOC-00291,2025-04-16,Prime Traders,Islamabad,45,UHF Long Range Tag,Accessories,20,185.29,3705.81,0,0,3705.81
DOC-00291,2025-04-16,Prime Traders,Islamabad,45,PolyGuard Lamination,Accessories,5,12031.62,60158.1,0.18,10828.46,70986.55
DOC-00291,2025-04-16,Prime Traders,Islamabad,45,UHF Long Range Tag,Accessories,10,194.56,1945.63,0.18,350.21,2295.85
DOC-00292,2025-06-30,Alpha Supplies,Lahore,15,HDP5000e Ribbon,Ribbon,2,24335.16,48670.32,0.18,8760.66,57430.97
DOC-00292,2025-06-30,Alpha Supplies,Lahore,15,UHF Long Range Tag,Accessories,20,196.03,3920.67,0.18,705.72,4626.39
DOC-00292,2025-06-30,Alpha Supplies,Lahore,15,Printer Cleaning Kit,Accessories,50,3540.4,177020.03,0.18,31863.61,208883.64
DOC-00293,2025-03-26,Vision Systems,Lahore,30,Printer Cleaning Kit,Accessories,5,3659.97,18299.86,0.18,3293.98,21593.84
DOC-00293,2025-03-26,Vision Systems,Lahore,30,Printer Service Visit,Service,20,8280.09,165601.87,0.18,29808.34,195410.2
DOC-00294,2025-12-16,PakTech,Karachi,30,ID Card PVC Pack,Accessories,50,5110.21,255510.65,0.18,45991.92,301502.57
DOC-00295,2025-06-01,PakTech,Karachi,15,PolyGuard Lamination,Accessories,1,12684.18,12684.18,0.18,2283.15,14967.33
DOC-00295,2025-06-01,PakTech,Karachi,15,Printer Cleaning Kit,Accessories,50,3616.76,180837.81,0.18,32550.81,213388.61
DOC-00296,2025-11-22,PakTech,Karachi,0,Printer Cleaning Kit,Accessories,50,3536.4,176819.86,0.18,31827.57,208647.43
DOC-00296,2025-11-22,PakTech,Karachi,0,HDP5000e Ribbon,Ribbon,2,24324.14,48648.27,0,0,48648.27
DOC-00297,2025-05-27,MF TRADER,Karachi,0,Printer Cleaning Kit,Accessories,5,3400.1,17000.49,0.18,3060.09,20060.58
DOC-00298,2025-05-01,Alpha Supplies,Lahore,0,PolyGuard Lamination,Accessories,3,12003.3,36009.91,0,0,36009.91
DOC-00298,2025-05-01,Alpha Supplies,Lahore,0,HDP5000e Ribbon,Ribbon,50,38223.25,1911162.5,0.18,344009.25,2255171.75
DOC-00299,2025-12-25,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,50,5299.94,264997.1,0.18,47699.48,312696.57
DOC-00300,2025-07-25,PakTech,Karachi,15,PolyGuard Lamination,Accessories,3,12803.6,38410.81,0.18,6913.95,45324.75
DOC-00300,2025-07-25,PakTech,Karachi,15,HDP5000e Ribbon,Ribbon,10,37841.96,378419.6,0,0,378419.6
DOC-00301,2025-08-25,PakTech,Islamabad,15,Printer Service Visit,Service,10,8099.66,80996.59,0.18,14579.39,95575.98
DOC-00301,2025-08-25,PakTech,Islamabad,15,HDP5000e Ribbon,Ribbon,10,25443.79,254437.9,0,0,254437.9
DOC-00301,2025-08-25,PakTech,Islamabad,15,UHF Long Range Tag,Accessories,2,214.46,428.91,0,0,428.91
DOC-00302,2025-04-12,Vision Systems,Islamabad,45,HDP5000e Ribbon,Ribbon,50,25180.81,1259040.67,0,0,1259040.67
DOC-00302,2025-04-12,Vision Systems,Islamabad,45,HDP5000e Ribbon,Ribbon,2,25923.01,51846.01,0.18,9332.28,61178.29
DOC-00302,2025-04-12,Vision Systems,Islamabad,45,Printer Service Visit,Service,5,8203.7,41018.51,0.18,7383.33,48401.85
DOC-00303,2025-05-14,PakTech,Karachi,45,UHF Long Range Tag,Accessories,50,209.54,10476.82,0.18,1885.83,12362.65
DOC-00303,2025-05-14,PakTech,Karachi,45,UHF Long Range Tag,Accessories,3,199.37,598.1,0,0,598.1
DOC-00303,2025-05-14,PakTech,Karachi,45,Printer Service Visit,Service,1,7685.57,7685.57,0,0,7685.57
DOC-00304,2025-02-17,Prime Traders,Islamabad,0,Printer Cleaning Kit,Accessories,20,3521.97,70439.44,0.18,12679.1,83118.54
DOC-00304,2025-02-17,Prime Traders,Islamabad,0,ID Card PVC Pack,Accessories,1,4899.72,4899.72,0,0,4899.72
DOC-00304,2025-02-17,Prime Traders,Islamabad,0,PolyGuard Lamination,Accessories,1,11809.98,11809.98,0.18,2125.8,13935.77
DOC-00305,2025-10-11,Vision Systems,Lahore,0,UHF Long Range Tag,Accessories,2,211.4,422.8,0,0,422.8
DOC-00305,2025-10-11,Vision Systems,Lahore,0,UHF Long Range Tag,Accessories,50,207.78,10389.11,0.18,1870.04,12259.15
DOC-00306,2025-11-29,MF TRADER,Islamabad,30,Printer Cleaning Kit,Accessories,50,3405.65,170282.63,0.18,30650.87,200933.51
DOC-00307,2025-07-18,MF TRADER,Lahore,45,Printer Cleaning Kit,Accessories,5,3284.21,16421.06,0,0,16421.06
DOC-00308,2025-04-06,Prime Traders,Islamabad,30,UHF Long Range Tag,Accessories,2,193.15,386.3,0.18,69.53,455.83
DOC-00308,2025-04-06,Prime Traders,Islamabad,30,Printer Service Visit,Service,10,7314.32,73143.2,0.18,13165.78,86308.97
DOC-00309,2025-11-16,Vision Systems,Karachi,30,Printer Cleaning Kit,Accessories,1,3596.5,3596.5,0,0,3596.5
DOC-00309,2025-11-16,Vision Systems,Karachi,30,PolyGuard Lamination,Accessories,5,19954.1,99770.5,0.18,17958.69,117729.19
DOC-00309,2025-11-16,Vision Systems,Karachi,30,Printer Service Visit,Service,20,8307.96,166159.26,0.18,29908.67,196067.92
DOC-00310,2025-11-30,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,20,5034.73,100694.5,0.18,18125.01,118819.51
DOC-00311,2025-08-28,Vision Systems,Karachi,30,Printer Service Visit,Service,10,7783.06,77830.63,0.18,14009.51,91840.14
DOC-00311,2025-08-28,Vision Systems,Karachi,30,HDP5000e Ribbon,Ribbon,1,25133.76,25133.76,0.18,4524.08,29657.84
DOC-00311,2025-08-28,Vision Systems,Karachi,30,Printer Service Visit,Service,1,8801.86,8801.86,0.18,1584.33,10386.19
DOC-00311,2025-08-28,Vision Systems,Karachi,30,Printer Cleaning Kit,Accessories,3,3695.3,11085.89,0.18,1995.46,13081.35
DOC-00312,2025-06-13,Vision Systems,Lahore,15,UHF Long Range Tag,Accessories,20,204.56,4091.22,0.18,736.42,4827.64
DOC-00312,2025-06-13,Vision Systems,Lahore,15,PolyGuard Lamination,Accessories,5,12594.79,62973.95,0.18,11335.31,74309.26
DOC-00312,2025-06-13,Vision Systems,Lahore,15,Printer Cleaning Kit,Accessories,10,3596.68,35966.84,0.18,6474.03,42440.87
DOC-00312,2025-06-13,Vision Systems,Lahore,15,ID Card PVC Pack,Accessories,3,5329.31,15987.93,0.18,2877.83,18865.76
DOC-00313,2025-02-21,MF TRADER,Lahore,30,ID Card PVC Pack,Accessories,20,4645.08,92901.6,0.18,16722.29,125194.97
DOC-00313,2025-02-21,MF TRADER,Lahore,30,ID Card PVC Pack,Accessories,2,4950.91,9901.82,0.18,1782.33,11684.15
DOC-00314,2025-09-19,Vision Systems,Islamabad,0,Printer Cleaning Kit,Accessories,10,3706.58,37065.78,0.18,6671.84,43737.62
DOC-00314,2025-09-19,Vision Systems,Islamabad,0,Printer Service Visit,Service,10,8560.9,85608.99,0.18,15409.62,101018.61
DOC-00315,2025-10-07,Alpha Supplies,Islamabad,0,Printer Cleaning Kit,Accessories,10,3435.94,34359.4,0,0,34359.4
DOC-00315,2025-10-07,Alpha Supplies,Islamabad,0,Printer Cleaning Kit,Accessories,50,3662.25,183112.47,0.18,32960.24,216072.71
DOC-00316,2025-01-10,Vision Systems,Lahore,30,ID Card PVC Pack,Accessories,5,5333.48,26667.38,0,0,26667.38
DOC-00316,2025-01-10,Vision Systems,Lahore,30,Printer Service Visit,Service,25,8832.02,220800.5,0.18,39744.09,260544.59
DOC-00316,2025-01-10,Vision Systems,Lahore,30,Printer Cleaning Kit,Accessories,1,3703.43,3703.43,0.18,666.62,4370.05
DOC-00316,2025-01-10,Vision Systems,Lahore,30,Printer Cleaning Kit,Accessories,1,3624.69,3624.69,0,0,3624.69
DOC-00317,2025-06-12,MF TRADER,Islamabad,0,Printer Cleaning Kit,Accessories,1,3449.59,3449.59,0.18,620.93,4070.52
DOC-00317,2025-06-12,MF TRADER,Islamabad,0,Printer Service Visit,Service,20,7247.09,144941.88,0.18,26089.54,171031.42
DOC-00318,2025-08-29,Alpha Supplies,Karachi,30,Printer Service Visit,Service,20,8177.51,163550.23,0,0,163550.23
DOC-00319,2025-04-08,Alpha Supplies,Lahore,15,UHF Long Range Tag,Accessories,20,205.92,4118.47,0,0,4118.47
DOC-00319,2025-04-08,Alpha Supplies,Lahore,15,ID Card PVC Pack,Accessories,5,5158.58,25792.89,0.18,4642.72,30435.61
DOC-00319,2025-04-08,Alpha Supplies,Lahore,15,ID Card PVC Pack,Accessories,50,4920.3,246015,0.18,29120.41,275135.41
DOC-00319,2025-04-08,Alpha Supplies,Lahore,15,ID Card PVC Pack,Accessories,50,5225.19,261259.27,0,0,261259.27
DOC-00320,2025-04-07,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,2,3398.39,6796.78,0,0,6796.78
DOC-00320,2025-04-07,MF TRADER,Karachi,15,Printer Cleaning Kit,Accessories,1,3352.23,3352.23,0.18,603.4,3955.63
DOC-00320,2025-04-07,MF TRADER,Karachi,15,PolyGuard Lamination,Accessories,1,10979.51,10979.51,0.18,1976.31,12955.82
DOC-00321,2025-09-04,PakTech,Karachi,0,Printer Cleaning Kit,Accessories,3,3594.63,10783.89,0.18,1941.1,12724.99
DOC-00321,2025-09-04,PakTech,Karachi,0,Printer Service Visit,Service,10,8551.4,85513.99,0.18,15392.52,100906.51
DOC-00321,2025-09-04,PakTech,Karachi,0,HDP5000e Ribbon,Ribbon,2,24354.95,48709.9,0.18,8767.78,57477.68
DOC-00321,2025-09-04,PakTech,Karachi,0,PolyGuard Lamination,Accessories,2,12539.95,25079.9,0.18,4514.38,29594.28
DOC-00322,2025-10-20,Alpha Supplies,Islamabad,15,Printer Cleaning Kit,Accessories,10,3405.13,34051.29,0,0,34051.29
DOC-00323,2025-03-12,Vision Systems,Islamabad,30,HDP5000e Ribbon,Ribbon,3,25077.85,75233.56,0,0,75233.56
DOC-00323,2025-03-12,Vision Systems,Islamabad,30,UHF Long Range Tag,Accessories,1,219.49,219.49,0.18,39.51,259
DOC-00323,2025-03-12,Vision Systems,Islamabad,30,Printer Service Visit,Service,20,8523.38,170467.55,0.18,30684.16,201151.7
DOC-00323,2025-03-12,Vision Systems,Islamabad,30,HDP5000e Ribbon,Ribbon,3,25635.75,76907.26,0,0,76907.26
DOC-00324,2025-06-20,Prime Traders,Karachi,0,UHF Long Range Tag,Accessories,3,186.76,560.28,0.18,100.85,661.13
DOC-00324,2025-06-20,Prime Traders,Karachi,0,Printer Service Visit,Service,2,7638.39,15276.78,0,0,15276.78
DOC-00325,2025-11-10,MF TRADER,Lahore,15,UHF Long Range Tag,Accessories,1,187.34,187.34,0.18,33.72,238.57
DOC-00325,2025-11-10,MF TRADER,Lahore,15,HDP5000e Ribbon,Ribbon,1,22442.67,22442.67,0.18,4039.68,26482.35
DOC-00326,2025-06-20,Alpha Supplies,Islamabad,45,PolyGuard Lamination,Accessories,50,12348.99,617449.38,0.18,111140.89,728590.26
DOC-00327,2025-02-22,MF TRADER,Islamabad,0,HDP5000e Ribbon,Ribbon,2,24049.13,48098.25,0.18,8657.69,56755.94
DOC-00328,2025-04-19,Prime Traders,Lahore,30,UHF Long Range Tag,Accessories,5,190.03,950.13,0,0,950.13
DOC-00329,2025-12-26,MF TRADER,Islamabad,30,UHF Long Range Tag,Accessories,1,190.25,190.25,0.18,34.25,224.5
DOC-00329,2025-12-26,MF TRADER,Islamabad,30,UHF Long Range Tag,Accessories,2,247.16,494.32,0,0,494.32
DOC-00330,2025-01-10,MF TRADER,Islamabad,0,UHF Long Range Tag,Accessories,2,191.64,383.28,0.18,68.99,452.26
DOC-00330,2025-01-10,MF TRADER,Islamabad,0,PolyGuard Lamination,Accessories,3,11347.6,34042.79,0.18,6127.7,40170.49
DOC-00330,2025-01-10,MF TRADER,Islamabad,0,Printer Cleaning Kit,Accessories,5,3358.27,16791.36,0.18,3022.44,19813.8
DOC-00330,2025-01-10,MF TRADER,Islamabad,0,UHF Long Range Tag,Accessories,2,193.11,386.23,0,0,386.23
DOC-00331,2025-07-22,PakTech,Islamabad,30,Printer Cleaning Kit,Accessories,50,3526.47,176323.37,0.18,31738.21,208061.58
DOC-00331,2025-07-22,PakTech,Islamabad,30,Printer Service Visit,Service,50,8074.45,403722.74,0,0,403722.74
DOC-00331,2025-07-22,PakTech,Islamabad,30,Printer Cleaning Kit,Accessories,1,3548.06,3548.06,0,0,3548.06
DOC-00331,2025-07-22,PakTech,Islamabad,30,Printer Service Visit,Service,3,8503.44,25510.31,0.18,4591.86,30102.17
DOC-00332,2025-12-22,PakTech,Islamabad,0,UHF Long Range Tag,Accessories,20,204.59,4091.8,0.18,736.52,4828.32
DOC-00332,2025-12-22,PakTech,Islamabad,0,ID Card PVC Pack,Accessories,1,5207.52,5207.52,0.18,937.35,6144.88
DOC-00332,2025-12-22,PakTech,Islamabad,0,Printer Cleaning Kit,Accessories,1,3797.15,3797.15,0,0,3797.15
DOC-00332,2025-12-22,PakTech,Islamabad,0,UHF Long Range Tag,Accessories,20,200.38,4007.65,0,0,4007.65
DOC-00333,2025-10-22,Alpha Supplies,Lahore,15,Printer Cleaning Kit,Accessories,5,3780.54,18902.68,0.18,3402.48,22305.16
DOC-00333,2025-10-22,Alpha Supplies,Lahore,15,ID Card PVC Pack,Accessories,1,4895.27,4895.27,0,0,4895.27
DOC-00334,2025-06-13,Prime Traders,Karachi,15,ID Card PVC Pack,Accessories,20,4950.04,99000.89,0.18,17820.16,116821.06
DOC-00335,2025-04-28,Vision Systems,Islamabad,45,HDP5000e Ribbon,Ribbon,1,26252.2,26252.2,0.18,4725.4,30977.6
DOC-00335,2025-04-28,Vision Systems,Islamabad,45,Printer Cleaning Kit,Accessories,20,3714.38,74287.51,0.18,13371.75,87659.26
DOC-00336,2025-02-14,Prime Traders,Lahore,30,Printer Cleaning Kit,Accessories,50,3469.1,173455.22,0.18,31221.94,204677.16
DOC-00336,2025-02-14,Prime Traders,Lahore,30,ID Card PVC Pack,Accessories,1,4795.33,4795.33,0.18,863.16,5658.49
DOC-00337,2025-02-07,MF TRADER,Karachi,0,HDP5000e Ribbon,Ribbon,10,22305.31,223053.07,0.18,40149.55,263202.62
DOC-00338,2025-11-03,Alpha Supplies,Karachi,0,Printer Cleaning Kit,Accessories,50,3376.04,168801.88,0,0,168801.88
DOC-00338,2025-11-03,Alpha Supplies,Karachi,0,UHF Long Range Tag,Accessories,50,192.19,9609.47,0.18,1729.7,11339.17
DOC-00339,2025-12-17,Vision Systems,Islamabad,30,Printer Service Visit,Service,20,8775.99,175519.87,0.18,31593.58,207113.44
DOC-00339,2025-12-17,Vision Systems,Islamabad,30,HDP5000e Ribbon,Ribbon,3,25767.39,77302.16,0.18,13914.39,91216.55
DOC-00339,2025-12-17,Vision Systems,Islamabad,30,ID Card PVC Pack,Accessories,1,5350.95,5350.95,0,0,5350.95
DOC-00340,2025-02-28,MF TRADER,Islamabad,30,Printer Service Visit,Service,1,7366.26,7366.26,0.18,1325.93,8692.19
DOC-00341,2025-06-03,PakTech,Lahore,30,UHF Long Range Tag,Accessories,10,219.81,2198.07,0.18,395.65,2593.72
DOC-00341,2025-06-03,PakTech,Lahore,30,HDP5000e Ribbon,Ribbon,50,24783.31,1239165.57,0.18,223049.8,1462215.37
DOC-00341,2025-06-03,PakTech,Lahore,30,PolyGuard Lamination,Accessories,5,12454.58,62272.92,0.18,11209.13,73482.05
DOC-00342,2025-06-23,Alpha Supplies,Lahore,15,PolyGuard Lamination,Accessories,1,12221.61,12221.61,0,0,12221.61
DOC-00342,2025-06-23,Alpha Supplies,Lahore,15,UHF Long Range Tag,Accessories,2,209.06,418.12,0,0,418.12
DOC-00342,2025-06-23,Alpha Supplies,Lahore,15,HDP5000e Ribbon,Ribbon,1,23650.99,23650.99,0.18,4257.18,27908.17
DOC-00342,2025-06-23,Alpha Supplies,Lahore,15,PolyGuard Lamination,Accessories,20,12266.86,245337.23,0,0,245337.23
DOC-00343,2025-08-14,MF TRADER,Islamabad,45,HDP5000e Ribbon,Ribbon,1,22977.53,22977.53,0,0,22977.53
DOC-00344,2025-12-21,PakTech,Islamabad,30,UHF Long Range Tag,Accessories,5,211.39,1056.96,0.18,190.25,1247.21
